Timestamp,trajectory_id,j1_v,j2_v,j3_v,j4_v,j5_v,j6_v,j1_a,j2_a,j3_a,j4_a,j5_a,j6_a,j1_t,j2_t,j3_t,j4_t,j5_t,j6_t
1779800928.350494,1,-0.0,0.00921101583634844,-0.009967078139108436,0.002491769534777109,-0.005695473222347678,0.017086419667043034,1.5708423911593765,-0.000891326727335895,-2.529762394003652,-0.000421320406828942,-0.6103284864026882,-0.0007767275766784228,-15.085640000000001,42.199020000000004,22.2000712,-1.511678,0.22197999999999998,1.5205629999999999
1779800928.3584948,1,-0.0,0.00921101583634844,-0.009967078139108436,0.002491769534777109,-0.005695473222347678,0.017086419667043034,1.5708423911593765,-0.000891326727335895,-2.529762394003652,-0.000421320406828942,-0.6103284864026882,-0.0007767275766784228,-15.085640000000001,42.199020000000004,22.2000712,-1.511678,0.22197999999999998,1.5205629999999999
1779800928.3664937,1,-0.0,0.00921101583634844,-0.009967078139108436,0.002491769534777109,-0.005695473222347678,0.017086419667043034,1.5707532584866428,-0.0007973254632345045,-2.529890475407328,-0.0004201968857440648,-0.6103281118956599,-0.0005744937814005307,-12.74125,47.9071,24.5755652,-1.8572044,0.632643,1.8646319999999998
1779800945.053047,2,0.009508145379456453,-0.009508145379456453,-0.011034979368298625,0.003915637840364029,0.016730452590646303,0.010323045215505165,1.5705982125769298,-0.0009280284161085495,-2.5305810663674997,-0.00035016407145338735,-0.6097498730439765,-0.00038611674616945705,6.72738,19.46863,25.4393812,-0.47509880000000004,1.798038,0.410663
1779800945.0608845,2,0.009508145379456453,-0.009508145379456453,-0.011034979368298625,0.003915637840364029,0.016730452590646303,0.010323045215505165,1.5705982125769298,-0.0009280284161085495,-2.5305810663674997,-0.00035016407145338735,-0.6097498730439765,-0.00038611674616945705,6.72738,19.46863,25.4393812,-0.47509880000000004,1.798038,0.410663
1779800945.0766597,2,0.014262218069184679,-0.014262218069184679,-0.016374485514249575,0.0053395061459509474,0.022781892889390712,0.011390946444695356,1.57074951341636,-0.0012025420678468735,-2.5307484710091463,-0.0003505385784816797,-0.6093352937636568,-0.00027114308848369244,8.56212,20.89565,24.2732296,-0.0,2.4972749999999997,1.398474
1779800945.0982597,2,0.014262218069184679,-0.014262218069184679,-0.016374485514249575,0.0053395061459509474,0.022781892889390712,0.011390946444695356,1.57074951341636,-0.0012025420678468735,-2.5307484710091463,-0.0003505385784816797,-0.6093352937636568,-0.00027114308848369244,10.498790000000001,10.90651,19.997340400000002,0.863816,1.8535329999999999,1.920127
1779800945.1125984,2,0.019016290758912906,-0.014262218069184679,-0.017086419667043034,0.004627571993157489,0.03417283933408607,0.017086419667043034,1.5713779362098346,-0.0018867664085370753,-2.531308733523472,-0.00033930336763290795,-0.6079488687449184,0.00019249661254228993,13.76055,11.92581,19.651814,1.2093424000000002,2.5527699999999998,1.8646319999999998
1779800945.1205888,2,0.02377036344864113,-0.019016290758912906,-0.022781892889390712,0.004983539069554218,0.03986831255643374,0.01993415627821687,1.5713779362098346,-0.0018867664085370753,-2.531308733523472,-0.00033930336763290795,-0.6079488687449184,0.00019249661254228993,13.76055,11.92581,19.651814,1.2093424000000002,2.5527699999999998,1.8646319999999998
1779800945.1275902,2,0.028524436138369358,-0.022581845276209076,-0.02847736611173839,0.003915637840364029,0.04342798332040104,0.022781892889390712,1.571838205347606,-0.002368756953949385,-2.531760014492564,-0.00033368576220852206,-0.6070508008910732,0.0005362940645147066,16.104940000000003,8.56212,19.3062876,1.5548688,3.429591,2.2197999999999998
1779800945.1355903,2,0.028524436138369358,-0.022581845276209076,-0.02847736611173839,0.003915637840364029,0.04342798332040104,0.022781892889390712,1.571838205347606,-0.002368756953949385,-2.531760014492564,-0.00033368576220852206,-0.6070508008910732,0.0005362940645147066,16.104940000000003,8.56212,19.3062876,1.5548688,3.429591,2.2197999999999998
1779800945.142615,2,0.028524436138369358,-0.022581845276209076,-0.02847736611173839,0.003915637840364029,0.04342798332040104,0.022781892889390712,1.571838205347606,-0.002368756953949385,-2.531760014492564,-0.00033368576220852206,-0.6070508008910732,0.0005362940645147066,15.697220000000002,9.98914,19.8245772,1.727632,2.9079379999999997,1.986721
1779800945.1505902,2,0.03327850882809758,-0.028524436138369358,-0.03274897102849915,0.004983539069554218,0.0512592590011291,0.025273662424167818,1.572380117017545,-0.0029248998909635884,-2.5322978065851918,-0.0003344347762651068,-0.6060366358584575,0.0009347695426178126,15.697220000000002,9.98914,19.8245772,1.727632,2.9079379999999997,1.986721
1779800945.158589,2,0.03327850882809758,-0.028524436138369358,-0.03274897102849915,0.004983539069554218,0.0512592590011291,0.025273662424167818,1.572380117017545,-0.0029248998909635884,-2.5322978065851918,-0.0003344347762651068,-0.6060366358584575,0.0009347695426178126,15.697220000000002,9.98914,19.8245772,1.727632,2.9079379999999997,1.986721
1779800945.16659,2,0.03327850882809758,-0.028524436138369358,-0.03274897102849915,0.004983539069554218,0.0512592590011291,0.025273662424167818,1.5730220220640383,-0.0035915224013240475,-2.532885033605554,-0.00032432308650121223,-0.6048404604100915,0.0013916681171345319,16.61459,10.90651,17.2331292,1.9003952000000002,1.975622,2.153206
1779800945.173589,2,0.03803258151782581,-0.03327850882809758,-0.03773251009805337,0.005695473222347678,0.06229423836942772,0.02847736611173839,1.5730220220640383,-0.0035915224013240475,-2.532885033605554,-0.00032432308650121223,-0.6048404604100915,0.0013916681171345319,16.61459,10.90651,17.2331292,1.9003952000000002,1.975622,2.153206
1779800945.1815886,2,0.03803258151782581,-0.03327850882809758,-0.03773251009805337,0.005695473222347678,0.06229423836942772,0.02847736611173839,1.5730220220640383,-0.0035915224013240475,-2.532885033605554,-0.00032432308650121223,-0.6048404604100915,0.0013916681171345319,16.61459,10.90651,17.2331292,1.9003952000000002,1.975622,2.153206
1779800945.1971548,2,0.042786654207554044,-0.03743832243160978,-0.045563785778781424,0.005695473222347678,0.06265020544582446,0.03168106979930895,1.5737639204870855,-0.004360010823380038,-2.533605585127989,-0.0003149604107939024,-0.6035660129928125,0.0019317072519321624,18.551260000000003,13.35283,18.9607612,2.0731584,3.66267,2.508374
1779800945.2122698,2,0.042786654207554044,-0.03743832243160978,-0.045563785778781424,0.005695473222347678,0.06265020544582446,0.03168106979930895,1.5746211670748467,-0.005166698962321852,-2.5344658277719767,-0.00026515097603101417,-0.6021627351578009,0.002506201033332693,18.95898,9.47949,18.4424716,1.5548688,2.841344,2.452879
1779800945.226139,2,0.04754072689728226,-0.04040961786268992,-0.048055555313558526,0.011390946444695356,0.07404115189051982,0.033460905181292605,1.575604997038171,-0.006055029633431408,-2.535355281964171,-0.00010261492575211565,-0.6005853115546333,0.003115149461336124,18.95898,11.92581,19.1335244,1.0365792,2.375186,1.398474
1779800945.2331388,2,0.05229479958701049,-0.046055079181742196,-0.050547324848335635,0.005695473222347678,0.07973662511286748,0.038444444250846824,1.575604997038171,-0.006055029633431408,-2.535355281964171,-0.00010261492575211565,-0.6005853115546333,0.003115149461336124,18.95898,11.92581,19.1335244,1.0365792,2.375186,1.398474
1779800945.2411392,2,0.05229479958701049,-0.046055079181742196,-0.050547324848335635,0.005695473222347678,0.07973662511286748,0.038444444250846824,1.575604997038171,-0.006055029633431408,-2.535355281964171,-0.00010261492575211565,-0.6005853115546333,0.003115149461336124,18.95898,11.92581,19.1335244,1.0365792,2.375186,1.398474
1779800945.2491407,2,0.057048872276738716,-0.05229479958701049,-0.05553086391788986,0.005695473222347678,0.08792386786999228,0.03417283933408607,1.5766689715055495,-0.00705084382166088,-2.5362765692537703,-8.463858839408078e-05,-0.5988539655628377,0.0037937561966019397,17.12424,12.84318,18.4424716,1.5548688,2.674859,3.840254
1779800945.2571378,2,0.057048872276738716,-0.05229479958701049,-0.05553086391788986,0.005695473222347678,0.08792386786999228,0.03417283933408607,1.5766689715055495,-0.00705084382166088,-2.5362765692537703,-8.463858839408078e-05,-0.5988539655628377,0.0037937561966019397,17.12424,12.84318,18.4424716,1.5548688,2.674859,3.840254
1779800945.264154,2,0.057048872276738716,-0.05229479958701049,-0.05553086391788986,0.005695473222347678,0.08792386786999228,0.03417283933408607,1.5766689715055495,-0.00705084382166088,-2.5362765692537703,-8.463858839408078e-05,-0.5988539655628377,0.0037937561966019397,20.386000000000003,7.1351,19.3062876,2.591448,2.7303539999999997,2.508374
1779800945.2711377,2,0.06180294496646695,-0.05229479958701049,-0.060158435911047345,0.005695473222347678,0.09112757155756285,0.043072016244004314,1.5778179590683505,-0.008131671105312726,-2.5373742493536953,-6.478971589458396e-05,-0.5969964107025074,0.004502323494131147,20.386000000000003,7.1351,19.3062876,2.591448,2.7303539999999997,2.508374
1779800945.279143,2,0.06180294496646695,-0.05229479958701049,-0.060158435911047345,0.005695473222347678,0.09112757155756285,0.043072016244004314,1.5778179590683505,-0.008131671105312726,-2.5373742493536953,-6.478971589458396e-05,-0.5969964107025074,0.004502323494131147,20.386000000000003,7.1351,19.3062876,2.591448,2.7303539999999997,2.508374
1779800945.2861505,2,0.06180294496646695,-0.05229479958701049,-0.060158435911047345,0.005695473222347678,0.09112757155756285,0.043072016244004314,1.5790545812757721,-0.009277662611887448,-2.5385685522669195,-1.6478309244865284e-05,-0.5950613328873205,0.0052603257193949505,19.46863,8.052470000000001,19.8245772,2.4186848000000003,2.7303539999999997,2.508374
1779800945.2932694,2,0.06655701765619516,-0.057048872276738716,-0.06087037006384081,0.005695473222347678,0.1025185180022582,0.045563785778781424,1.5790545812757721,-0.009277662611887448,-2.5385685522669195,-1.6478309244865284e-05,-0.5950613328873205,0.0052603257193949505,19.46863,8.052470000000001,19.8245772,2.4186848000000003,2.7303539999999997,2.508374
1779800945.3011684,2,0.06655701765619516,-0.057048872276738716,-0.06087037006384081,0.005695473222347678,0.1025185180022582,0.045563785778781424,1.5790545812757721,-0.009277662611887448,-2.5385685522669195,-1.6478309244865284e-05,-0.5950613328873205,0.0052603257193949505,19.46863,8.052470000000001,19.8245772,2.4186848000000003,2.7303539999999997,2.508374
1779800945.3082497,2,0.0713110903459234,-0.06447711085443907,-0.06265020544582446,0.005695473222347678,0.10821399122460588,0.04947942361914545,1.5803623598185692,-0.010549488479968415,-2.5397018105345324,4.868591367801107e-05,-0.5929554798672324,0.006069635407534811,18.95898,11.416160000000001,17.4058924,3.8007904000000003,2.264196,1.8646319999999998
1779800945.3151395,2,0.0713110903459234,-0.06447711085443907,-0.06265020544582446,0.005695473222347678,0.10821399122460588,0.04947942361914545,1.5803623598185692,-0.010549488479968415,-2.5397018105345324,4.868591367801107e-05,-0.5929554798672324,0.006069635407534811,18.95898,11.416160000000001,17.4058924,3.8007904000000003,2.264196,1.8646319999999998
1779800945.3231623,2,0.0713110903459234,-0.06447711085443907,-0.06265020544582446,0.005695473222347678,0.10821399122460588,0.04947942361914545,1.5803623598185692,-0.010549488479968415,-2.5397018105345324,4.868591367801107e-05,-0.5929554798672324,0.006069635407534811,21.81302,9.07177,18.2697084,2.4186848000000003,3.485086,3.263106
1779800945.345327,2,0.07606516303565163,-0.06655701765619516,-0.0679897115917754,0.009611111062711706,0.11248559614136663,0.045563785778781424,1.5832797695689669,-0.013321214996360414,-2.542257821002628,0.00027413914471003157,-0.5883756334182447,0.007915955057016307,21.4053,9.07177,19.651814,3.1097376,3.429591,1.8646319999999998
1779800945.3523602,2,0.08081923572537984,-0.0713110903459234,-0.07190534943213943,0.010679012291901895,0.1192489705929045,0.05410699561230294,1.5832797695689669,-0.013321214996360414,-2.542257821002628,0.00027413914471003157,-0.5883756334182447,0.007915955057016307,21.4053,9.07177,19.651814,3.1097376,3.429591,1.8646319999999998
1779800945.3593564,2,0.08081923572537984,-0.0713110903459234,-0.07190534943213943,0.010679012291901895,0.1192489705929045,0.05410699561230294,1.5832797695689669,-0.013321214996360414,-2.542257821002628,0.00027413914471003157,-0.5883756334182447,0.007915955057016307,21.4053,9.07177,19.651814,3.1097376,3.429591,1.8646319999999998
1779800945.3673258,2,0.08081923572537984,-0.0713110903459234,-0.07190534943213943,0.010679012291901895,0.1192489705929045,0.05410699561230294,1.5848834086641148,-0.01484957817882167,-2.5436315127824045,0.0003823716758865331,-0.5858671853427423,0.008914390794443828,21.4053,9.07177,19.3062876,4.4486524,3.1410169999999997,3.152116
1779800945.3743248,2,0.08557330841510809,-0.07606516303565163,-0.07404115189051982,0.008543209833521517,0.12601234504444236,0.05161522607752583,1.5848834086641148,-0.01484957817882167,-2.5436315127824045,0.0003823716758865331,-0.5858671853427423,0.008914390794443828,21.4053,9.07177,19.3062876,4.4486524,3.1410169999999997,3.152116
1779800945.3813257,2,0.08557330841510809,-0.07606516303565163,-0.07404115189051982,0.008543209833521517,0.12601234504444236,0.05161522607752583,1.5848834086641148,-0.01484957817882167,-2.5436315127824045,0.0003823716758865331,-0.5858671853427423,0.008914390794443828,21.4053,9.07177,19.3062876,4.4486524,3.1410169999999997,3.152116
1779800945.3893604,2,0.0903273811048363,-0.08081923572537984,-0.07582098727250346,0.011390946444695356,0.1359794231835508,0.05695473222347678,1.586578052967138,-0.01642924882415898,-2.5451048234317066,0.0004969708265440053,-0.5832553733274312,0.00992593427786158,22.73039,9.98914,17.924182000000002,4.1031260000000005,2.7303539999999997,2.796948
1779800945.3973258,2,0.0903273811048363,-0.08081923572537984,-0.07582098727250346,0.011390946444695356,0.1359794231835508,0.05695473222347678,1.586578052967138,-0.01642924882415898,-2.5451048234317066,0.0004969708265440053,-0.5832553733274312,0.00992593427786158,22.73039,9.98914,17.924182000000002,4.1031260000000005,2.7303539999999997,2.796948
1779800945.4053261,2,0.0903273811048363,-0.08081923572537984,-0.07582098727250346,0.011390946444695356,0.1359794231835508,0.05695473222347678,1.586578052967138,-0.01642924882415898,-2.5451048234317066,0.0004969708265440053,-0.5832553733274312,0.00992593427786158,24.157410000000002,7.64475,20.1701036,3.8007904000000003,2.1421069999999998,2.153206
1779800945.4123256,2,0.09626997196699659,-0.08557330841510809,-0.07902469096007403,0.010323045215505165,0.14238683055869195,0.06158230421663427,1.5884191295182235,-0.018099924677371346,-2.5466290670368568,0.0006160640615409862,-0.5804664194877377,0.011027359448069507,24.157410000000002,7.64475,20.1701036,3.8007904000000003,2.1421069999999998,2.153206
1779800945.420328,2,0.09626997196699659,-0.08557330841510809,-0.07902469096007403,0.010323045215505165,0.14238683055869195,0.06158230421663427,1.5884191295182235,-0.018099924677371346,-2.5466290670368568,0.0006160640615409862,-0.5804664194877377,0.011027359448069507,24.157410000000002,7.64475,20.1701036,3.8007904000000003,2.1421069999999998,2.153206
1779800945.435298,2,0.09626997196699659,-0.08557330841510809,-0.07902469096007403,0.010323045215505165,0.14238683055869195,0.06158230421663427,1.5903504622631273,-0.019906921088882142,-2.548096011066678,0.0007302887051701661,-0.5775171766399352,0.012178219546012031,22.73039,7.1351,16.8876028,4.6214156,3.8291549999999996,2.685958
1779800945.4423323,2,0.1028068219153729,-0.0903273811048363,-0.07973662511286748,0.010679012291901895,0.14309876471148542,0.06265020544582446,1.5903504622631273,-0.019906921088882142,-2.548096011066678,0.0007302887051701661,-0.5775171766399352,0.012178219546012031,22.73039,7.1351,16.8876028,4.6214156,3.8291549999999996,2.685958
1779800945.46521,2,0.10815515369131716,-0.09567571288078057,-0.08294032880043806,0.010679012291901895,0.1537777770033873,0.06834567866817214,1.594587260274199,-0.02381490192911326,-2.55132388714353,0.0009598615135134029,-0.5712917463086307,0.014721122268117379,24.157410000000002,7.1351,19.4790508,4.7941788,3.196512,2.097711
1779800945.473248,2,0.11439487409658546,-0.09983552648429277,-0.08792386786999228,0.011390946444695356,0.15947325022573497,0.06834567866817214,1.594587260274199,-0.02381490192911326,-2.55132388714353,0.0009598615135134029,-0.5712917463086307,0.014721122268117379,24.157410000000002,7.1351,19.4790508,4.7941788,3.196512,2.097711
